name	x	y	z
Fp1	0.95	0.31	-0.03
Fp2	0.95	-0.31	-0.03
F7	0.59	0.81	-0.03
F3	0.67	0.55	0.50
Fz	0.72	-0.00	0.69
F4	0.67	-0.55	0.50
F8	0.59	-0.81	-0.03
T7	0.00	1.00	-0.03
C3	0.00	0.72	0.69
Cz	0.00	-0.00	1.00
C4	0.00	-0.72	0.69
T8	0.00	-1.00	-0.03
P7	-0.59	0.81	-0.03
P3	-0.67	0.55	0.50
Pz	-0.72	-0.00	0.69
P4	-0.67	-0.55	0.50
P8	-0.59	-0.81	-0.03
O1	-0.95	0.31	-0.03
O2	-0.95	-0.31	-0.03
